,Start_T,End_T,Start_St_ID,End_St_ID,Dist,Car_ID,Cust_ID
1577,19/05/2023 14:19:15,19/05/2023 14:35:42,BSG_186,BSG_183,9825,CAR19,CUST19
1578,19/05/2023 14:19:16,19/05/2023 14:29:39,BSG_186,BSG_184,5114,CAR19,CUST19
1579,19/05/2023 14:19:17,19/05/2023 14:42:42,BSG_186,BSG_185,17520,CAR19,CUST19
1580,19/05/2023 14:19:18,19/05/2023 14:49:47,BSG_186,BSG_187,22998,CAR19,CUST19
1581,19/05/2023 14:19:19,19/05/2023 14:27:38,BSG_186,BSG_188,4176,CAR19,CUST19
1582,19/05/2023 14:19:19,19/05/2023 14:29:22,BSG_186,BSG_189,4965,CAR19,CUST19
1583,19/05/2023 14:19:20,19/05/2023 14:29:16,BSG_186,BSG_190,5174,CAR19,CUST19
1584,19/05/2023 14:19:21,19/05/2023 14:28:22,BSG_187,BSG_181,3911,CAR19,CUST19
1585,19/05/2023 14:19:22,19/05/2023 14:52:52,BSG_187,BSG_182,25811,CAR19,CUST19
1586,19/05/2023 14:19:23,19/05/2023 14:41:37,BSG_187,BSG_183,14762,CAR19,CUST19
1587,19/05/2023 14:19:24,19/05/2023 14:51:58,BSG_187,BSG_184,24700,CAR19,CUST19
1588,19/05/2023 14:19:25,19/05/2023 15:02:25,BSG_187,BSG_185,35433,CAR19,CUST19
1589,19/05/2023 14:19:26,19/05/2023 14:50:29,BSG_187,BSG_186,22298,CAR19,CUST19
1590,19/05/2023 14:19:27,19/05/2023 14:50:20,BSG_187,BSG_188,19994,CAR19,CUST19
1591,19/05/2023 14:19:28,19/05/2023 14:49:17,BSG_187,BSG_189,22953,CAR19,CUST19
1592,19/05/2023 14:19:29,19/05/2023 14:50:31,BSG_187,BSG_190,20738,CAR19,CUST19
1593,19/05/2023 14:19:29,19/05/2023 14:44:40,BSG_188,BSG_181,16448,CAR19,CUST19
1594,19/05/2023 14:19:30,19/05/2023 14:28:20,BSG_188,BSG_182,4550,CAR19,CUST19
1595,19/05/2023 14:19:31,19/05/2023 14:32:20,BSG_188,BSG_183,8412,CAR19,CUST19
1596,19/05/2023 14:19:32,19/05/2023 14:36:03,BSG_188,BSG_184,8281,CAR19,CUST19
1597,19/05/2023 14:19:35,19/05/2023 14:45:34,BSG_188,BSG_185,18466,CAR19,CUST19
1598,19/05/2023 14:19:36,19/05/2023 14:29:39,BSG_188,BSG_186,4840,CAR19,CUST19
1599,19/05/2023 14:19:37,19/05/2023 14:50:36,BSG_188,BSG_187,17417,CAR19,CUST19
1600,19/05/2023 14:19:38,19/05/2023 14:22:48,BSG_188,BSG_189,1186,CAR19,CUST19
1601,19/05/2023 14:19:38,19/05/2023 14:22:41,BSG_188,BSG_190,1395,CAR19,CUST19
1602,19/05/2023 14:19:39,19/05/2023 14:44:40,BSG_189,BSG_181,16497,CAR19,CUST19
1603,19/05/2023 14:19:40,19/05/2023 14:28:19,BSG_189,BSG_182,4505,CAR19,CUST19
1604,19/05/2023 14:19:41,19/05/2023 14:32:17,BSG_189,BSG_183,8483,CAR19,CUST19
1605,19/05/2023 14:19:42,19/05/2023 14:37:53,BSG_189,BSG_184,9267,CAR19,CUST19
1606,19/05/2023 14:19:43,19/05/2023 14:47:55,BSG_189,BSG_185,19183,CAR19,CUST19
1607,19/05/2023 14:19:44,19/05/2023 14:31:28,BSG_189,BSG_186,5827,CAR19,CUST19
1608,19/05/2023 14:19:45,19/05/2023 14:51:06,BSG_189,BSG_187,21442,CAR19,CUST19
1609,19/05/2023 14:19:46,19/05/2023 14:22:54,BSG_189,BSG_188,1333,CAR19,CUST19
1610,19/05/2023 14:19:46,19/05/2023 14:21:42,BSG_189,BSG_190,922,CAR19,CUST19
1611,19/05/2023 14:19:47,19/05/2023 14:43:45,BSG_190,BSG_181,18607,CAR19,CUST19
1612,19/05/2023 14:19:48,19/05/2023 14:26:32,BSG_190,BSG_182,3584,CAR19,CUST19
1613,19/05/2023 14:19:49,19/05/2023 14:32:40,BSG_190,BSG_183,9218,CAR19,CUST19
1614,19/05/2023 14:19:50,19/05/2023 14:38:58,BSG_190,BSG_184,9792,CAR19,CUST19
1615,19/05/2023 14:19:51,19/05/2023 14:47:05,BSG_190,BSG_185,18344,CAR19,CUST19
1616,19/05/2023 14:19:52,19/05/2023 14:32:33,BSG_190,BSG_186,6352,CAR19,CUST19
1617,19/05/2023 14:19:53,19/05/2023 14:50:07,BSG_190,BSG_187,23520,CAR19,CUST19
1618,19/05/2023 14:19:54,19/05/2023 14:23:41,BSG_190,BSG_188,1667,CAR19,CUST19
1619,19/05/2023 14:19:55,19/05/2023 14:20:52,BSG_190,BSG_189,441,CAR19,CUST19
1620,19/05/2023 14:20:51,19/05/2023 14:21:34,BSG_191,BSG_192,310,CAR20,CUST20
1621,19/05/2023 14:20:51,19/05/2023 14:22:21,BSG_191,BSG_193,731,CAR20,CUST20
1622,19/05/2023 14:20:52,19/05/2023 14:24:40,BSG_191,BSG_194,1565,CAR20,CUST20
1623,19/05/2023 14:20:53,19/05/2023 14:23:04,BSG_191,BSG_195,924,CAR20,CUST20
1624,19/05/2023 14:20:54,19/05/2023 14:36:24,BSG_191,BSG_196,11194,CAR20,CUST20
1625,19/05/2023 14:20:55,19/05/2023 14:24:05,BSG_191,BSG_197,1324,CAR20,CUST20
1626,19/05/2023 14:20:56,19/05/2023 14:35:16,BSG_191,BSG_198,7543,CAR20,CUST20
1627,19/05/2023 14:20:57,19/05/2023 14:24:27,BSG_191,BSG_199,1419,CAR20,CUST20
1628,19/05/2023 14:20:58,19/05/2023 14:24:01,BSG_191,BSG_200,1144,CAR20,CUST20
1629,19/05/2023 14:20:58,19/05/2023 14:21:41,BSG_192,BSG_191,312,CAR20,CUST20
1630,19/05/2023 14:20:59,19/05/2023 14:23:12,BSG_192,BSG_193,1043,CAR20,CUST20
1631,19/05/2023 14:21:00,19/05/2023 14:24:07,BSG_192,BSG_194,1469,CAR20,CUST20
1632,19/05/2023 14:21:01,19/05/2023 14:23:55,BSG_192,BSG_195,1236,CAR20,CUST20
1633,19/05/2023 14:22:27,19/05/2023 14:43:59,BSG_201,BSG_202,13217,CAR21,CUST21
1634,19/05/2023 14:22:28,19/05/2023 14:42:57,BSG_201,BSG_203,12735,CAR21,CUST21
1635,19/05/2023 14:22:29,19/05/2023 14:42:29,BSG_201,BSG_204,12478,CAR21,CUST21
1636,19/05/2023 14:22:29,19/05/2023 14:42:37,BSG_201,BSG_205,12433,CAR21,CUST21
1637,19/05/2023 14:22:30,19/05/2023 14:42:45,BSG_201,BSG_206,12492,CAR21,CUST21
1638,19/05/2023 14:22:31,19/05/2023 14:42:27,BSG_201,BSG_207,12380,CAR21,CUST21
1639,19/05/2023 14:22:32,19/05/2023 14:42:32,BSG_201,BSG_208,12660,CAR21,CUST21
1640,19/05/2023 14:22:33,19/05/2023 14:39:35,BSG_201,BSG_209,8727,CAR21,CUST21
1641,19/05/2023 14:22:34,19/05/2023 14:42:07,BSG_201,BSG_210,9831,CAR21,CUST21
1642,19/05/2023 14:22:35,19/05/2023 14:42:21,BSG_202,BSG_201,10427,CAR21,CUST21
1643,19/05/2023 14:22:36,19/05/2023 14:23:40,BSG_202,BSG_203,528,CAR21,CUST21
1644,19/05/2023 14:22:37,19/05/2023 14:23:51,BSG_202,BSG_204,455,CAR21,CUST21
1645,19/05/2023 14:22:37,19/05/2023 14:23:46,BSG_202,BSG_205,573,CAR21,CUST21
1646,19/05/2023 14:22:38,19/05/2023 14:24:05,BSG_202,BSG_206,664,CAR21,CUST21
1647,19/05/2023 14:22:39,19/05/2023 14:23:47,BSG_202,BSG_207,541,CAR21,CUST21
1648,19/05/2023 14:22:40,19/05/2023 14:45:08,BSG_202,BSG_208,17841,CAR21,CUST21
1649,19/05/2023 14:22:58,19/05/2023 14:29:16,BSG_202,BSG_209,3159,CAR21,CUST21
1650,19/05/2023 14:22:59,19/05/2023 14:28:43,BSG_202,BSG_210,2601,CAR21,CUST21
1651,19/05/2023 14:23:00,19/05/2023 14:43:08,BSG_203,BSG_201,10559,CAR21,CUST21
1652,19/05/2023 14:23:01,19/05/2023 14:24:00,BSG_203,BSG_202,441,CAR21,CUST21
1653,19/05/2023 14:23:01,19/05/2023 14:25:13,BSG_203,BSG_204,896,CAR21,CUST21
1654,19/05/2023 14:23:02,19/05/2023 14:25:09,BSG_203,BSG_205,1013,CAR21,CUST21
1655,19/05/2023 14:23:03,19/05/2023 14:25:28,BSG_203,BSG_206,1105,CAR21,CUST21
1656,19/05/2023 14:23:04,19/05/2023 14:25:10,BSG_203,BSG_207,982,CAR21,CUST21
1657,19/05/2023 14:23:05,19/05/2023 14:46:24,BSG_203,BSG_208,18469,CAR21,CUST21
1658,19/05/2023 14:23:06,19/05/2023 14:29:42,BSG_203,BSG_209,3118,CAR21,CUST21
1659,19/05/2023 14:23:07,19/05/2023 14:29:10,BSG_203,BSG_210,2625,CAR21,CUST21
1660,19/05/2023 14:23:08,19/05/2023 14:42:32,BSG_204,BSG_201,10197,CAR21,CUST21
1661,19/05/2023 14:23:08,19/05/2023 14:24:38,BSG_204,BSG_202,722,CAR21,CUST21
1662,19/05/2023 14:23:09,19/05/2023 14:23:41,BSG_204,BSG_203,282,CAR21,CUST21
1663,19/05/2023 14:23:10,19/05/2023 14:23:54,BSG_204,BSG_205,327,CAR21,CUST21
1664,19/05/2023 14:23:11,19/05/2023 14:24:13,BSG_204,BSG_206,418,CAR21,CUST21
1665,19/05/2023 14:23:12,19/05/2023 14:24:42,BSG_204,BSG_207,728,CAR21,CUST21
1666,19/05/2023 14:23:13,19/05/2023 14:45:46,BSG_204,BSG_208,18241,CAR21,CUST21
1667,19/05/2023 14:23:14,19/05/2023 14:29:07,BSG_204,BSG_209,2913,CAR21,CUST21
1668,19/05/2023 14:23:15,19/05/2023 14:28:36,BSG_204,BSG_210,2372,CAR21,CUST21
1669,19/05/2023 14:23:15,19/05/2023 14:41:51,BSG_205,BSG_201,9844,CAR21,CUST21
1670,19/05/2023 14:23:16,19/05/2023 14:26:04,BSG_205,BSG_202,1330,CAR21,CUST21
1671,19/05/2023 14:23:17,19/05/2023 14:25:07,BSG_205,BSG_203,889,CAR21,CUST21
1672,19/05/2023 14:23:18,19/05/2023 14:24:37,BSG_205,BSG_204,608,CAR21,CUST21
1673,19/05/2023 14:23:19,19/05/2023 14:24:50,BSG_205,BSG_206,600,CAR21,CUST21
1674,19/05/2023 14:23:20,19/05/2023 14:24:35,BSG_205,BSG_207,559,CAR21,CUST21
1675,19/05/2023 14:23:21,19/05/2023 14:45:07,BSG_205,BSG_208,17887,CAR21,CUST21
1676,19/05/2023 14:23:21,19/05/2023 14:28:30,BSG_205,BSG_209,2586,CAR21,CUST21
1677,19/05/2023 14:23:22,19/05/2023 14:27:56,BSG_205,BSG_210,2018,CAR21,CUST21
1678,19/05/2023 14:23:23,19/05/2023 14:42:25,BSG_206,BSG_201,10007,CAR21,CUST21
1679,19/05/2023 14:23:24,19/05/2023 14:25:45,BSG_206,BSG_202,921,CAR21,CUST21
1680,19/05/2023 14:23:25,19/05/2023 14:24:48,BSG_206,BSG_203,480,CAR21,CUST21
1681,19/05/2023 14:23:26,19/05/2023 14:24:27,BSG_206,BSG_204,420,CAR21,CUST21
1682,19/05/2023 14:23:27,19/05/2023 14:23:57,BSG_206,BSG_205,188,CAR21,CUST21
1683,19/05/2023 14:23:27,19/05/2023 14:24:35,BSG_206,BSG_207,440,CAR21,CUST21
1684,19/05/2023 14:23:28,19/05/2023 14:45:40,BSG_206,BSG_208,18050,CAR21,CUST21
1685,19/05/2023 14:23:29,19/05/2023 14:29:08,BSG_206,BSG_209,2774,CAR21,CUST21
1686,19/05/2023 14:23:30,19/05/2023 14:28:30,BSG_206,BSG_210,2181,CAR21,CUST21
1687,19/05/2023 14:23:31,19/05/2023 14:43:09,BSG_207,BSG_201,10323,CAR21,CUST21
1688,19/05/2023 14:23:32,19/05/2023 14:25:17,BSG_207,BSG_202,854,CAR21,CUST21
1689,19/05/2023 14:23:33,19/05/2023 14:24:20,BSG_207,BSG_203,414,CAR21,CUST21
1690,19/05/2023 14:23:33,19/05/2023 14:23:48,BSG_207,BSG_204,132,CAR21,CUST21
1691,19/05/2023 14:23:34,19/05/2023 14:24:33,BSG_207,BSG_205,458,CAR21,CUST21
1692,19/05/2023 14:23:35,19/05/2023 14:24:52,BSG_207,BSG_206,550,CAR21,CUST21
1693,19/05/2023 14:23:36,19/05/2023 14:46:24,BSG_207,BSG_208,18366,CAR21,CUST21
1694,19/05/2023 14:23:37,19/05/2023 14:29:45,BSG_207,BSG_209,3045,CAR21,CUST21
1695,19/05/2023 14:23:38,19/05/2023 14:29:14,BSG_207,BSG_210,2497,CAR21,CUST21
1696,19/05/2023 14:23:39,19/05/2023 14:44:48,BSG_208,BSG_201,13297,CAR21,CUST21
1697,19/05/2023 14:23:39,19/05/2023 14:48:01,BSG_208,BSG_202,18616,CAR21,CUST21
1698,19/05/2023 14:23:40,19/05/2023 14:46:59,BSG_208,BSG_203,18135,CAR21,CUST21
1699,19/05/2023 14:23:41,19/05/2023 14:46:31,BSG_208,BSG_204,17877,CAR21,CUST21
1700,19/05/2023 14:23:42,19/05/2023 14:46:40,BSG_208,BSG_205,17832,CAR21,CUST21
1701,19/05/2023 14:23:43,19/05/2023 14:46:47,BSG_208,BSG_206,17891,CAR21,CUST21
1702,19/05/2023 14:23:44,19/05/2023 14:46:30,BSG_208,BSG_207,17779,CAR21,CUST21
1703,19/05/2023 14:23:45,19/05/2023 14:45:14,BSG_208,BSG_209,16558,CAR21,CUST21
1704,19/05/2023 14:23:46,19/05/2023 14:46:15,BSG_208,BSG_210,16898,CAR21,CUST21
1705,19/05/2023 14:23:47,19/05/2023 14:40:27,BSG_209,BSG_201,8616,CAR21,CUST21
1706,19/05/2023 14:23:47,19/05/2023 14:31:27,BSG_209,BSG_202,3767,CAR21,CUST21
1707,19/05/2023 14:23:48,19/05/2023 14:30:30,BSG_209,BSG_203,3327,CAR21,CUST21
1708,19/05/2023 14:23:49,19/05/2023 14:29:59,BSG_209,BSG_204,3045,CAR21,CUST21
1709,19/05/2023 14:23:50,19/05/2023 14:30:01,BSG_209,BSG_205,2946,CAR21,CUST21
1710,19/05/2023 14:23:51,19/05/2023 14:30:13,BSG_209,BSG_206,3037,CAR21,CUST21
1711,19/05/2023 14:23:52,19/05/2023 14:29:59,BSG_209,BSG_207,2997,CAR21,CUST21
1712,19/05/2023 14:23:52,19/05/2023 14:44:24,BSG_209,BSG_208,16249,CAR21,CUST21
1713,19/05/2023 14:23:53,19/05/2023 14:28:52,BSG_209,BSG_210,1853,CAR21,CUST21
1714,19/05/2023 14:23:54,19/05/2023 14:43:40,BSG_210,BSG_201,10116,CAR21,CUST21
1715,19/05/2023 14:23:55,19/05/2023 14:31:08,BSG_210,BSG_202,3321,CAR21,CUST21
1716,19/05/2023 14:23:56,19/05/2023 14:30:07,BSG_210,BSG_203,2840,CAR21,CUST21
1717,19/05/2023 14:23:57,19/05/2023 14:29:38,BSG_210,BSG_204,2582,CAR21,CUST21
1718,19/05/2023 14:23:58,19/05/2023 14:29:44,BSG_210,BSG_205,2510,CAR21,CUST21
1719,19/05/2023 14:23:59,19/05/2023 14:29:51,BSG_210,BSG_206,2569,CAR21,CUST21
1720,19/05/2023 14:23:59,19/05/2023 14:29:26,BSG_210,BSG_207,2457,CAR21,CUST21
1721,19/05/2023 14:24:00,19/05/2023 14:45:33,BSG_210,BSG_208,17226,CAR21,CUST21
1722,19/05/2023 14:24:01,19/05/2023 14:29:13,BSG_210,BSG_209,1954,CAR21,CUST21
1723,19/05/2023 14:24:39,19/05/2023 14:40:52,BSG_211,BSG_212,7804,CAR22,CUST22
1724,19/05/2023 14:24:40,19/05/2023 14:39:19,BSG_211,BSG_213,7239,CAR22,CUST22
1725,19/05/2023 14:24:41,19/05/2023 15:01:15,BSG_211,BSG_214,20615,CAR22,CUST22
1726,19/05/2023 14:24:42,19/05/2023 14:44:51,BSG_211,BSG_215,13519,CAR22,CUST22
1727,19/05/2023 14:24:42,19/05/2023 14:43:00,BSG_211,BSG_216,11133,CAR22,CUST22
1728,19/05/2023 14:24:43,19/05/2023 14:36:35,BSG_211,BSG_217,5809,CAR22,CUST22
1729,19/05/2023 14:24:44,19/05/2023 14:41:34,BSG_211,BSG_218,8443,CAR22,CUST22
1730,19/05/2023 14:24:45,19/05/2023 14:42:41,BSG_211,BSG_219,11466,CAR22,CUST22
1731,19/05/2023 14:24:46,19/05/2023 14:42:15,BSG_211,BSG_220,8708,CAR22,CUST22
1732,19/05/2023 14:24:47,19/05/2023 14:41:08,BSG_212,BSG_211,7955,CAR22,CUST22
1733,19/05/2023 14:24:48,19/05/2023 14:27:37,BSG_212,BSG_213,1190,CAR22,CUST22
1734,19/05/2023 14:24:48,19/05/2023 14:49:21,BSG_212,BSG_214,16215,CAR22,CUST22
1735,19/05/2023 14:24:49,19/05/2023 14:37:33,BSG_212,BSG_215,6439,CAR22,CUST22
1736,19/05/2023 14:24:50,19/05/2023 14:33:01,BSG_212,BSG_216,4059,CAR22,CUST22
1737,19/05/2023 14:24:51,19/05/2023 14:43:39,BSG_212,BSG_217,9311,CAR22,CUST22
1738,19/05/2023 14:24:52,19/05/2023 14:31:56,BSG_212,BSG_218,3287,CAR22,CUST22
1739,19/05/2023 14:24:53,19/05/2023 14:31:00,BSG_212,BSG_219,2794,CAR22,CUST22
1740,19/05/2023 14:24:54,19/05/2023 14:32:38,BSG_212,BSG_220,3553,CAR22,CUST22
1741,19/05/2023 14:24:54,19/05/2023 14:40:39,BSG_213,BSG_211,7789,CAR22,CUST22
1742,19/05/2023 14:24:55,19/05/2023 14:26:29,BSG_213,BSG_212,566,CAR22,CUST22
1743,19/05/2023 14:24:56,19/05/2023 14:48:59,BSG_213,BSG_214,16154,CAR22,CUST22
1744,19/05/2023 14:24:57,19/05/2023 14:37:10,BSG_213,BSG_215,6378,CAR22,CUST22
1745,19/05/2023 14:24:58,19/05/2023 14:32:38,BSG_213,BSG_216,3997,CAR22,CUST22
1746,19/05/2023 14:24:59,19/05/2023 14:43:11,BSG_213,BSG_217,9146,CAR22,CUST22
1747,19/05/2023 14:25:00,19/05/2023 14:31:34,BSG_213,BSG_218,3226,CAR22,CUST22
1748,19/05/2023 14:25:01,19/05/2023 14:30:38,BSG_213,BSG_219,2732,CAR22,CUST22
1749,19/05/2023 14:25:01,19/05/2023 14:32:14,BSG_213,BSG_220,3491,CAR22,CUST22
1750,19/05/2023 14:25:02,19/05/2023 15:01:21,BSG_214,BSG_211,20817,CAR22,CUST22
1751,19/05/2023 14:25:03,19/05/2023 14:48:13,BSG_214,BSG_212,15969,CAR22,CUST22
1752,19/05/2023 14:25:04,19/05/2023 14:48:47,BSG_214,BSG_213,15911,CAR22,CUST22
1753,19/05/2023 14:25:05,19/05/2023 14:56:38,BSG_214,BSG_215,20193,CAR22,CUST22
1754,19/05/2023 14:25:06,19/05/2023 14:53:04,BSG_214,BSG_216,19062,CAR22,CUST22
1755,19/05/2023 14:25:07,19/05/2023 15:02:23,BSG_214,BSG_217,27300,CAR22,CUST22
1756,19/05/2023 14:25:08,19/05/2023 14:51:33,BSG_214,BSG_218,18284,CAR22,CUST22
1757,19/05/2023 14:25:09,19/05/2023 14:52:33,BSG_214,BSG_219,18057,CAR22,CUST22
1758,19/05/2023 14:25:10,19/05/2023 14:52:14,BSG_214,BSG_220,18549,CAR22,CUST22
1759,19/05/2023 14:25:11,19/05/2023 14:44:43,BSG_215,BSG_211,13379,CAR22,CUST22
1760,19/05/2023 14:25:12,19/05/2023 14:38:12,BSG_215,BSG_212,6173,CAR22,CUST22
1761,19/05/2023 14:25:13,19/05/2023 14:38:59,BSG_215,BSG_213,6639,CAR22,CUST22
1762,19/05/2023 14:25:14,19/05/2023 14:56:50,BSG_215,BSG_214,20665,CAR22,CUST22
1763,19/05/2023 14:25:15,19/05/2023 14:32:19,BSG_215,BSG_216,3144,CAR22,CUST22
1764,19/05/2023 14:25:16,19/05/2023 14:44:21,BSG_215,BSG_217,11172,CAR22,CUST22
1765,19/05/2023 14:25:17,19/05/2023 14:33:54,BSG_215,BSG_218,3779,CAR22,CUST22
1766,19/05/2023 14:25:18,19/05/2023 14:36:28,BSG_215,BSG_219,5077,CAR22,CUST22
1767,19/05/2023 14:25:19,19/05/2023 14:32:36,BSG_215,BSG_220,3192,CAR22,CUST22
1768,19/05/2023 14:25:20,19/05/2023 14:42:34,BSG_216,BSG_211,8686,CAR22,CUST22
1769,19/05/2023 14:25:21,19/05/2023 14:32:07,BSG_216,BSG_212,3389,CAR22,CUST22
1770,19/05/2023 14:25:21,19/05/2023 14:32:53,BSG_216,BSG_213,3855,CAR22,CUST22
1771,19/05/2023 14:25:22,19/05/2023 14:52:19,BSG_216,BSG_214,18498,CAR22,CUST22
1772,19/05/2023 14:25:23,19/05/2023 14:32:09,BSG_216,BSG_215,3466,CAR22,CUST22
1773,19/05/2023 14:25:24,19/05/2023 14:43:03,BSG_216,BSG_217,11536,CAR22,CUST22
1774,19/05/2023 14:25:25,19/05/2023 14:27:49,BSG_216,BSG_218,995,CAR22,CUST22
1775,19/05/2023 14:25:26,19/05/2023 14:30:22,BSG_216,BSG_219,2293,CAR22,CUST22
1776,19/05/2023 14:25:27,19/05/2023 14:26:54,BSG_216,BSG_220,573,CAR22,CUST22
1777,19/05/2023 14:25:28,19/05/2023 14:37:11,BSG_217,BSG_211,5710,CAR22,CUST22
1778,19/05/2023 14:25:29,19/05/2023 14:43:59,BSG_217,BSG_212,10062,CAR22,CUST22
1779,19/05/2023 14:25:29,19/05/2023 14:43:11,BSG_217,BSG_213,9212,CAR22,CUST22
1780,19/05/2023 14:25:30,19/05/2023 15:03:50,BSG_217,BSG_214,25199,CAR22,CUST22
1781,19/05/2023 14:25:31,19/05/2023 14:45:36,BSG_217,BSG_215,11437,CAR22,CUST22
1782,19/05/2023 14:25:32,19/05/2023 14:42:43,BSG_217,BSG_216,9078,CAR22,CUST22
1783,19/05/2023 14:25:33,19/05/2023 14:43:14,BSG_217,BSG_218,9662,CAR22,CUST22
1784,19/05/2023 14:25:34,19/05/2023 14:43:55,BSG_217,BSG_219,9849,CAR22,CUST22
1785,19/05/2023 14:25:35,19/05/2023 14:43:04,BSG_217,BSG_220,9223,CAR22,CUST22
1786,19/05/2023 14:25:36,19/05/2023 14:42:26,BSG_218,BSG_211,8468,CAR22,CUST22
1787,19/05/2023 14:25:37,19/05/2023 14:31:59,BSG_218,BSG_212,3170,CAR22,CUST22
1788,19/05/2023 14:25:37,19/05/2023 14:32:45,BSG_218,BSG_213,3636,CAR22,CUST22
1789,19/05/2023 14:25:38,19/05/2023 14:52:11,BSG_218,BSG_214,18279,CAR22,CUST22
1790,19/05/2023 14:25:39,19/05/2023 14:33:10,BSG_218,BSG_215,3719,CAR22,CUST22
1791,19/05/2023 14:25:40,19/05/2023 14:27:15,BSG_218,BSG_216,613,CAR22,CUST22
1792,19/05/2023 14:25:41,19/05/2023 14:42:56,BSG_218,BSG_217,11317,CAR22,CUST22
1793,19/05/2023 14:25:42,19/05/2023 14:30:14,BSG_218,BSG_219,2074,CAR22,CUST22
1794,19/05/2023 14:25:43,19/05/2023 14:27:55,BSG_218,BSG_220,826,CAR22,CUST22
1795,19/05/2023 14:25:44,19/05/2023 14:45:24,BSG_219,BSG_211,12461,CAR22,CUST22
1796,19/05/2023 14:25:45,19/05/2023 14:31:15,BSG_219,BSG_212,2605,CAR22,CUST22
1797,19/05/2023 14:25:45,19/05/2023 14:32:01,BSG_219,BSG_213,3070,CAR22,CUST22
1798,19/05/2023 14:25:47,19/05/2023 14:53:08,BSG_219,BSG_214,17795,CAR22,CUST22
1799,19/05/2023 14:25:48,19/05/2023 14:36:20,BSG_219,BSG_215,5264,CAR22,CUST22
1800,19/05/2023 14:25:49,19/05/2023 14:31:48,BSG_219,BSG_216,2884,CAR22,CUST22
1801,19/05/2023 14:25:50,19/05/2023 14:45:14,BSG_219,BSG_217,12731,CAR22,CUST22
1802,19/05/2023 14:25:51,19/05/2023 14:30:47,BSG_219,BSG_218,2304,CAR22,CUST22
1803,19/05/2023 14:25:52,19/05/2023 14:31:28,BSG_219,BSG_220,2570,CAR22,CUST22
1804,19/05/2023 14:25:53,19/05/2023 14:43:24,BSG_220,BSG_211,11308,CAR22,CUST22
1805,19/05/2023 14:25:54,19/05/2023 14:32:22,BSG_220,BSG_212,3046,CAR22,CUST22
1806,19/05/2023 14:25:55,19/05/2023 14:33:09,BSG_220,BSG_213,3512,CAR22,CUST22
1807,19/05/2023 14:25:56,19/05/2023 14:53:44,BSG_220,BSG_214,18739,CAR22,CUST22
1808,19/05/2023 14:25:56,19/05/2023 14:33:37,BSG_220,BSG_215,3743,CAR22,CUST22
1809,19/05/2023 14:25:57,19/05/2023 14:29:12,BSG_220,BSG_216,1363,CAR22,CUST22
1810,19/05/2023 14:25:58,19/05/2023 14:43:13,BSG_220,BSG_217,11578,CAR22,CUST22
1811,19/05/2023 14:25:59,19/05/2023 14:27:41,BSG_220,BSG_218,584,CAR22,CUST22
1812,19/05/2023 14:26:00,19/05/2023 14:30:23,BSG_220,BSG_219,1826,CAR22,CUST22
1813,19/05/2023 14:28:10,19/05/2023 14:49:53,BSG_221,BSG_222,16137,CAR23,CUST23
1814,19/05/2023 14:28:11,19/05/2023 14:52:02,BSG_221,BSG_223,16665,CAR23,CUST23
1815,19/05/2023 14:28:12,19/05/2023 14:32:36,BSG_221,BSG_224,2228,CAR23,CUST23
1816,19/05/2023 14:28:12,19/05/2023 14:47:10,BSG_221,BSG_225,12844,CAR23,CUST23
1817,19/05/2023 14:28:13,19/05/2023 14:46:34,BSG_221,BSG_226,12987,CAR23,CUST23
1818,19/05/2023 14:28:14,19/05/2023 14:52:01,BSG_221,BSG_227,18808,CAR23,CUST23
1819,19/05/2023 14:28:15,19/05/2023 14:44:40,BSG_221,BSG_228,11214,CAR23,CUST23
1820,19/05/2023 14:28:16,19/05/2023 14:45:47,BSG_221,BSG_229,13382,CAR23,CUST23
1821,19/05/2023 14:28:17,19/05/2023 14:44:42,BSG_221,BSG_230,11214,CAR23,CUST23
1822,19/05/2023 14:28:18,19/05/2023 14:49:21,BSG_222,BSG_221,15640,CAR23,CUST23
1823,19/05/2023 14:28:19,19/05/2023 14:30:27,BSG_222,BSG_223,529,CAR23,CUST23
1824,19/05/2023 14:28:20,19/05/2023 14:47:25,BSG_222,BSG_224,12485,CAR23,CUST23
1825,19/05/2023 14:28:21,19/05/2023 14:37:12,BSG_222,BSG_225,4266,CAR23,CUST23
1826,19/05/2023 14:28:22,19/05/2023 14:35:55,BSG_222,BSG_226,4022,CAR23,CUST23
1827,19/05/2023 14:28:22,19/05/2023 14:33:28,BSG_222,BSG_227,2626,CAR23,CUST23
1828,19/05/2023 14:28:23,19/05/2023 14:38:14,BSG_222,BSG_228,5209,CAR23,CUST23
1829,19/05/2023 14:28:24,19/05/2023 14:34:34,BSG_222,BSG_229,3237,CAR23,CUST23
1830,19/05/2023 14:28:25,19/05/2023 14:38:16,BSG_222,BSG_230,5209,CAR23,CUST23
1831,19/05/2023 14:28:26,19/05/2023 14:51:44,BSG_223,BSG_221,16169,CAR23,CUST23
1832,19/05/2023 14:28:27,19/05/2023 14:30:42,BSG_223,BSG_222,529,CAR23,CUST23
1833,19/05/2023 14:28:28,19/05/2023 14:49:48,BSG_223,BSG_224,13014,CAR23,CUST23
1834,19/05/2023 14:28:29,19/05/2023 14:39:34,BSG_223,BSG_225,4795,CAR23,CUST23
1835,19/05/2023 14:28:30,19/05/2023 14:38:17,BSG_223,BSG_226,4551,CAR23,CUST23
