,Cust_ID,Event_CreatT,Event_ExpireT,Stat_ID,Status,t
1553,CUST16,2023-05-18 19:35:59,2023-05-18 20:04:59,BSG_127,unsuccessful reservation,0 days 00:29:00
1554,CUST4,2023-05-18 02:31:10,2023-05-18 02:44:10,BSG_258,unsuccessful reservation,0 days 00:13:00
1555,CUST13,2023-05-18 22:36:55,2023-05-18 23:14:55,BSG_48,successful,0 days 00:38:00
1556,CUST7,2023-05-18 04:03:57,2023-05-18 04:13:57,BSG_21,unsuccessful reservation,0 days 00:10:00
1557,CUST1,2023-05-18 01:47:37,2023-05-18 02:30:37,BSG_133,unsuccessful reservation,0 days 00:43:00
1558,CUST14,2023-05-18 02:20:32,2023-05-18 03:04:32,BSG_100,successful,0 days 00:44:00
1559,CUST10,2023-05-18 21:05:35,2023-05-18 21:15:35,BSG_303,unsuccessful reservation,0 days 00:10:00
1560,CUST7,2023-05-18 13:29:21,2023-05-18 14:06:21,BSG_136,successful,0 days 00:37:00
1561,CUST14,2023-05-18 04:56:31,2023-05-18 05:10:31,BSG_315,successful,0 days 00:14:00
1562,CUST14,2023-05-18 00:16:23,2023-05-18 00:41:23,BSG_46,successful,0 days 00:25:00
1563,CUST1,2023-05-18 07:40:02,2023-05-18 07:49:02,BSG_120,successful,0 days 00:09:00
1564,CUST11,2023-05-18 16:06:36,2023-05-18 16:26:36,BSG_86,successful,0 days 00:20:00
1565,CUST8,2023-05-18 07:00:21,2023-05-18 07:21:21,BSG_204,successful,0 days 00:21:00
1566,CUST9,2023-05-18 12:48:22,2023-05-18 13:06:22,BSG_22,successful,0 days 00:18:00
1567,CUST13,2023-05-18 06:13:58,2023-05-18 06:27:58,BSG_346,successful,0 days 00:14:00
1568,CUST6,2023-05-18 11:32:26,2023-05-18 11:55:26,BSG_121,unsuccessful reservation,0 days 00:23:00
1569,CUST7,2023-05-18 00:13:02,2023-05-18 00:39:02,BSG_39,successful,0 days 00:26:00
1570,CUST13,2023-05-18 17:48:58,2023-05-18 18:09:58,BSG_99,unsuccessful reservation,0 days 00:21:00
1571,CUST14,2023-05-18 20:26:19,2023-05-18 21:06:19,BSG_335,successful,0 days 00:40:00
1572,CUST3,2023-05-18 08:03:53,2023-05-18 08:20:53,BSG_236,unsuccessful reservation,0 days 00:17:00
1573,CUST10,2023-05-18 09:16:42,2023-05-18 09:50:42,BSG_313,successful,0 days 00:34:00
1574,CUST10,2023-05-18 02:01:09,2023-05-18 02:19:09,BSG_137,unsuccessful reservation,0 days 00:18:00
1575,CUST2,2023-05-18 20:05:36,2023-05-18 20:37:36,BSG_277,unsuccessful reservation,0 days 00:32:00
1576,CUST9,2023-05-18 04:22:35,2023-05-18 04:37:35,BSG_104,unsuccessful reservation,0 days 00:15:00
1577,CUST10,2023-05-18 12:42:39,2023-05-18 13:20:39,BSG_123,unsuccessful reservation,0 days 00:38:00
1578,CUST5,2023-05-18 20:12:41,2023-05-18 20:28:41,BSG_214,unsuccessful reservation,0 days 00:16:00
1579,CUST16,2023-05-18 21:22:07,2023-05-18 22:05:07,BSG_311,successful,0 days 00:43:00
1580,CUST10,2023-05-18 22:09:36,2023-05-18 22:28:36,BSG_48,successful,0 days 00:19:00
1581,CUST2,2023-05-18 03:32:10,2023-05-18 03:38:10,BSG_141,successful,0 days 00:06:00
1582,CUST9,2023-05-18 07:35:10,2023-05-18 07:57:10,BSG_108,successful,0 days 00:22:00
1583,CUST5,2023-05-18 01:38:20,2023-05-18 02:09:20,BSG_254,unsuccessful reservation,0 days 00:31:00
1584,CUST1,2023-05-18 20:07:13,2023-05-18 20:47:13,BSG_315,successful,0 days 00:40:00
1585,CUST1,2023-05-18 05:10:17,2023-05-18 05:42:17,BSG_239,successful,0 days 00:32:00
1586,CUST13,2023-05-18 19:32:42,2023-05-18 19:47:42,BSG_263,unsuccessful reservation,0 days 00:15:00
1587,CUST14,2023-05-18 12:19:41,2023-05-18 12:36:41,BSG_166,successful,0 days 00:17:00
1588,CUST2,2023-05-18 21:58:04,2023-05-18 22:11:04,BSG_181,successful,0 days 00:13:00
1589,CUST14,2023-05-18 03:21:50,2023-05-18 03:55:50,BSG_151,successful,0 days 00:34:00
1590,CUST6,2023-05-18 14:03:05,2023-05-18 14:10:05,BSG_316,unsuccessful reservation,0 days 00:07:00
1591,CUST11,2023-05-18 21:47:01,2023-05-18 22:20:01,BSG_196,unsuccessful reservation,0 days 00:33:00
1592,CUST4,2023-05-18 02:27:22,2023-05-18 02:51:22,BSG_338,successful,0 days 00:24:00
1593,CUST16,2023-05-18 07:10:02,2023-05-18 07:40:02,BSG_270,successful,0 days 00:30:00
1594,CUST13,2023-05-18 08:36:43,2023-05-18 08:44:43,BSG_288,successful,0 days 00:08:00
1595,CUST6,2023-05-18 20:59:59,2023-05-18 21:41:59,BSG_35,unsuccessful reservation,0 days 00:42:00
1596,CUST1,2023-05-18 04:32:45,2023-05-18 04:56:45,BSG_143,unsuccessful reservation,0 days 00:24:00
1597,CUST14,2023-05-18 18:37:06,2023-05-18 18:44:06,BSG_334,successful,0 days 00:07:00
1598,CUST10,2023-05-18 13:43:03,2023-05-18 13:56:03,BSG_234,successful,0 days 00:13:00
1599,CUST9,2023-05-18 20:22:21,2023-05-18 20:47:21,BSG_201,successful,0 days 00:25:00
1600,CUST6,2023-05-18 13:51:02,2023-05-18 14:30:02,BSG_221,successful,0 days 00:39:00
1601,CUST3,2023-05-18 17:41:33,2023-05-18 17:49:33,BSG_231,successful,0 days 00:08:00
1602,CUST3,2023-05-18 04:35:55,2023-05-18 04:48:55,BSG_53,successful,0 days 00:13:00
1603,CUST6,2023-05-18 15:52:33,2023-05-18 16:34:33,BSG_135,unsuccessful reservation,0 days 00:42:00
1604,CUST12,2023-05-18 13:18:32,2023-05-18 13:33:32,BSG_177,unsuccessful reservation,0 days 00:15:00
1605,CUST5,2023-05-18 18:46:47,2023-05-18 18:52:47,BSG_307,unsuccessful reservation,0 days 00:06:00
1606,CUST3,2023-05-18 16:33:57,2023-05-18 16:56:57,BSG_275,unsuccessful reservation,0 days 00:23:00
1607,CUST15,2023-05-18 08:23:55,2023-05-18 08:45:55,BSG_274,successful,0 days 00:22:00
1608,CUST1,2023-05-18 19:56:05,2023-05-18 20:19:05,BSG_219,unsuccessful reservation,0 days 00:23:00
1609,CUST12,2023-05-18 10:04:55,2023-05-18 10:09:55,BSG_310,successful,0 days 00:05:00
1610,CUST2,2023-05-18 17:02:41,2023-05-18 17:24:41,BSG_11,successful,0 days 00:22:00
1611,CUST15,2023-05-18 05:41:46,2023-05-18 06:09:46,BSG_12,unsuccessful reservation,0 days 00:28:00
1612,CUST16,2023-05-18 16:29:27,2023-05-18 17:05:27,BSG_81,successful,0 days 00:36:00
1613,CUST13,2023-05-18 20:27:35,2023-05-18 20:43:35,BSG_15,unsuccessful reservation,0 days 00:16:00
1614,CUST15,2023-05-18 05:36:02,2023-05-18 06:11:02,BSG_143,successful,0 days 00:35:00
1615,CUST3,2023-05-18 22:02:49,2023-05-18 22:27:49,BSG_94,unsuccessful reservation,0 days 00:25:00
1616,CUST15,2023-05-18 04:06:20,2023-05-18 04:19:20,BSG_156,unsuccessful reservation,0 days 00:13:00
1617,CUST3,2023-05-18 20:45:01,2023-05-18 21:04:01,BSG_271,successful,0 days 00:19:00
1618,CUST2,2023-05-18 11:09:20,2023-05-18 11:32:20,BSG_139,successful,0 days 00:23:00
1619,CUST8,2023-05-18 21:40:39,2023-05-18 22:17:39,BSG_153,unsuccessful reservation,0 days 00:37:00
1620,CUST7,2023-05-18 20:21:24,2023-05-18 20:27:24,BSG_187,successful,0 days 00:06:00
1621,CUST1,2023-05-18 04:38:45,2023-05-18 05:08:45,BSG_172,successful,0 days 00:30:00
1622,CUST16,2023-05-18 01:13:33,2023-05-18 01:41:33,BSG_320,successful,0 days 00:28:00
1623,CUST11,2023-05-18 02:20:24,2023-05-18 02:31:24,BSG_166,successful,0 days 00:11:00
1624,CUST16,2023-05-18 07:46:06,2023-05-18 08:20:06,BSG_44,successful,0 days 00:34:00
1625,CUST5,2023-05-18 02:44:57,2023-05-18 02:56:57,BSG_48,successful,0 days 00:12:00
1626,CUST3,2023-05-18 10:46:02,2023-05-18 11:08:02,BSG_304,successful,0 days 00:22:00
1627,CUST11,2023-05-18 07:08:29,2023-05-18 07:46:29,BSG_14,unsuccessful reservation,0 days 00:38:00
1628,CUST9,2023-05-18 09:33:21,2023-05-18 09:41:21,BSG_337,unsuccessful reservation,0 days 00:08:00
1629,CUST1,2023-05-18 02:47:39,2023-05-18 03:07:39,BSG_33,unsuccessful reservation,0 days 00:20:00
1630,CUST7,2023-05-18 12:02:27,2023-05-18 12:40:27,BSG_198,unsuccessful reservation,0 days 00:38:00
1631,CUST11,2023-05-18 11:10:29,2023-05-18 11:18:29,BSG_142,successful,0 days 00:08:00
1632,CUST8,2023-05-18 08:07:52,2023-05-18 08:15:52,BSG_248,unsuccessful reservation,0 days 00:08:00
1633,CUST7,2023-05-18 05:12:05,2023-05-18 05:46:05,BSG_319,unsuccessful reservation,0 days 00:34:00
1634,CUST11,2023-05-18 18:27:58,2023-05-18 18:48:58,BSG_170,unsuccessful reservation,0 days 00:21:00
1635,CUST5,2023-05-18 02:01:11,2023-05-18 02:21:11,BSG_21,unsuccessful reservation,0 days 00:20:00
1636,CUST2,2023-05-18 09:12:01,2023-05-18 09:40:01,BSG_288,unsuccessful reservation,0 days 00:28:00
1637,CUST2,2023-05-18 01:05:47,2023-05-18 01:22:47,BSG_105,successful,0 days 00:17:00
1638,CUST11,2023-05-18 13:41:58,2023-05-18 13:53:58,BSG_159,successful,0 days 00:12:00
1639,CUST15,2023-05-18 04:07:32,2023-05-18 04:41:32,BSG_318,unsuccessful reservation,0 days 00:34:00
1640,CUST15,2023-05-18 22:50:31,2023-05-18 22:57:31,BSG_333,successful,0 days 00:07:00
1641,CUST4,2023-05-18 18:47:28,2023-05-18 19:08:28,BSG_280,unsuccessful reservation,0 days 00:21:00
1642,CUST10,2023-05-18 03:29:10,2023-05-18 03:46:10,BSG_281,successful,0 days 00:17:00
1643,CUST3,2023-05-18 08:32:28,2023-05-18 09:12:28,BSG_294,successful,0 days 00:40:00
1644,CUST15,2023-05-18 01:47:52,2023-05-18 02:07:52,BSG_256,unsuccessful reservation,0 days 00:20:00
1645,CUST10,2023-05-18 01:25:19,2023-05-18 01:55:19,BSG_307,successful,0 days 00:30:00
1646,CUST4,2023-05-18 19:04:12,2023-05-18 19:14:12,BSG_56,successful,0 days 00:10:00
1647,CUST8,2023-05-18 12:26:10,2023-05-18 12:35:10,BSG_67,successful,0 days 00:09:00
1648,CUST4,2023-05-18 07:44:49,2023-05-18 07:56:49,BSG_82,unsuccessful reservation,0 days 00:12:00
1649,CUST3,2023-05-18 08:38:47,2023-05-18 09:05:47,BSG_29,unsuccessful reservation,0 days 00:27:00
1650,CUST11,2023-05-18 05:41:43,2023-05-18 06:17:43,BSG_11,successful,0 days 00:36:00
1651,CUST7,2023-05-18 10:11:22,2023-05-18 10:53:22,BSG_19,unsuccessful reservation,0 days 00:42:00
1652,CUST7,2023-05-18 17:34:54,2023-05-18 18:08:54,BSG_199,unsuccessful reservation,0 days 00:34:00
1653,CUST15,2023-05-18 19:28:09,2023-05-18 20:12:09,BSG_341,successful,0 days 00:44:00
1654,CUST16,2023-05-18 17:09:25,2023-05-18 17:35:25,BSG_59,successful,0 days 00:26:00
1655,CUST4,2023-05-18 15:38:17,2023-05-18 16:10:17,BSG_276,unsuccessful reservation,0 days 00:32:00
1656,CUST7,2023-05-18 12:56:24,2023-05-18 13:24:24,BSG_320,successful,0 days 00:28:00
1657,CUST3,2023-05-18 17:48:18,2023-05-18 18:19:18,BSG_61,unsuccessful reservation,0 days 00:31:00
1658,CUST10,2023-05-18 08:22:05,2023-05-18 08:29:05,BSG_347,unsuccessful reservation,0 days 00:07:00
1659,CUST12,2023-05-18 12:24:09,2023-05-18 12:58:09,BSG_37,unsuccessful reservation,0 days 00:34:00
1660,CUST16,2023-05-18 17:38:48,2023-05-18 18:07:48,BSG_155,unsuccessful reservation,0 days 00:29:00
1661,CUST3,2023-05-18 10:06:52,2023-05-18 10:50:52,BSG_341,unsuccessful reservation,0 days 00:44:00
1662,CUST16,2023-05-18 07:00:31,2023-05-18 07:10:31,BSG_218,successful,0 days 00:10:00
1663,CUST16,2023-05-18 10:42:07,2023-05-18 11:18:07,BSG_59,unsuccessful reservation,0 days 00:36:00
1664,CUST9,2023-05-18 23:38:11,2023-05-19 00:21:11,BSG_337,unsuccessful reservation,0 days 00:43:00
1665,CUST7,2023-05-18 02:51:01,2023-05-18 03:12:01,BSG_162,unsuccessful reservation,0 days 00:21:00
1666,CUST11,2023-05-18 11:06:38,2023-05-18 11:27:38,BSG_237,unsuccessful reservation,0 days 00:21:00
1667,CUST7,2023-05-18 12:01:29,2023-05-18 12:28:29,BSG_233,unsuccessful reservation,0 days 00:27:00
1668,CUST7,2023-05-18 08:14:42,2023-05-18 08:35:42,BSG_342,successful,0 days 00:21:00
1669,CUST12,2023-05-18 03:56:06,2023-05-18 04:13:06,BSG_240,successful,0 days 00:17:00
1670,CUST15,2023-05-18 04:18:54,2023-05-18 04:46:54,BSG_212,unsuccessful reservation,0 days 00:28:00
1671,CUST8,2023-05-18 15:43:58,2023-05-18 15:48:58,BSG_73,unsuccessful reservation,0 days 00:05:00
1672,CUST16,2023-05-18 13:54:24,2023-05-18 14:09:24,BSG_37,successful,0 days 00:15:00
1673,CUST2,2023-05-18 15:32:53,2023-05-18 16:07:53,BSG_162,unsuccessful reservation,0 days 00:35:00
1674,CUST12,2023-05-18 11:08:41,2023-05-18 11:15:41,BSG_71,successful,0 days 00:07:00
1675,CUST3,2023-05-18 21:15:34,2023-05-18 21:48:34,BSG_70,successful,0 days 00:33:00
1676,CUST1,2023-05-18 15:22:15,2023-05-18 15:45:15,BSG_179,unsuccessful reservation,0 days 00:23:00
1677,CUST6,2023-05-18 21:53:53,2023-05-18 22:08:53,BSG_110,unsuccessful reservation,0 days 00:15:00
1678,CUST3,2023-05-18 07:48:15,2023-05-18 08:29:15,BSG_154,unsuccessful reservation,0 days 00:41:00
1679,CUST1,2023-05-18 14:02:49,2023-05-18 14:22:49,BSG_288,unsuccessful reservation,0 days 00:20:00
1680,CUST16,2023-05-18 16:42:35,2023-05-18 17:02:35,BSG_203,successful,0 days 00:20:00
1681,CUST12,2023-05-18 22:05:55,2023-05-18 22:49:55,BSG_187,successful,0 days 00:44:00
1682,CUST8,2023-05-18 01:47:49,2023-05-18 02:29:49,BSG_88,successful,0 days 00:42:00
1683,CUST6,2023-05-18 02:44:59,2023-05-18 03:01:59,BSG_114,successful,0 days 00:17:00
1684,CUST13,2023-05-18 14:55:42,2023-05-18 15:01:42,BSG_221,unsuccessful reservation,0 days 00:06:00
1685,CUST13,2023-05-18 18:17:44,2023-05-18 18:35:44,BSG_265,successful,0 days 00:18:00
1686,CUST6,2023-05-18 16:40:09,2023-05-18 17:14:09,BSG_341,successful,0 days 00:34:00
1687,CUST1,2023-05-18 01:49:44,2023-05-18 02:03:44,BSG_189,unsuccessful reservation,0 days 00:14:00
1688,CUST12,2023-05-18 14:44:31,2023-05-18 14:51:31,BSG_105,successful,0 days 00:07:00
1689,CUST11,2023-05-18 11:05:05,2023-05-18 11:48:05,BSG_347,successful,0 days 00:43:00
1690,CUST14,2023-05-18 16:09:05,2023-05-18 16:41:05,BSG_152,successful,0 days 00:32:00
1691,CUST11,2023-05-18 11:00:09,2023-05-18 11:37:09,BSG_54,successful,0 days 00:37:00
1692,CUST15,2023-05-18 14:51:27,2023-05-18 15:08:27,BSG_188,successful,0 days 00:17:00
1693,CUST10,2023-05-18 09:32:28,2023-05-18 09:37:28,BSG_160,unsuccessful reservation,0 days 00:05:00
1694,CUST7,2023-05-18 03:50:27,2023-05-18 04:25:27,BSG_14,unsuccessful reservation,0 days 00:35:00
1695,CUST9,2023-05-18 19:48:11,2023-05-18 20:16:11,BSG_252,unsuccessful reservation,0 days 00:28:00
1696,CUST11,2023-05-18 10:44:33,2023-05-18 11:02:33,BSG_97,unsuccessful reservation,0 days 00:18:00
1697,CUST10,2023-05-18 06:59:55,2023-05-18 07:39:55,BSG_137,unsuccessful reservation,0 days 00:40:00
1698,CUST8,2023-05-18 20:53:33,2023-05-18 21:03:33,BSG_100,successful,0 days 00:10:00
1699,CUST2,2023-05-18 13:36:47,2023-05-18 13:53:47,BSG_162,unsuccessful reservation,0 days 00:17:00
1700,CUST15,2023-05-18 21:22:14,2023-05-18 21:37:14,BSG_146,successful,0 days 00:15:00
1701,CUST2,2023-05-18 19:19:36,2023-05-18 19:25:36,BSG_194,unsuccessful reservation,0 days 00:06:00
1702,CUST12,2023-05-18 07:50:05,2023-05-18 08:10:05,BSG_272,unsuccessful reservation,0 days 00:20:00
1703,CUST7,2023-05-18 17:22:31,2023-05-18 17:47:31,BSG_323,successful,0 days 00:25:00
1704,CUST7,2023-05-18 23:12:54,2023-05-18 23:17:54,BSG_98,unsuccessful reservation,0 days 00:05:00
1705,CUST14,2023-05-18 14:57:03,2023-05-18 15:38:03,BSG_315,unsuccessful reservation,0 days 00:41:00
1706,CUST4,2023-05-18 21:28:11,2023-05-18 22:12:11,BSG_218,successful,0 days 00:44:00
1707,CUST12,2023-05-18 15:19:32,2023-05-18 15:36:32,BSG_157,unsuccessful reservation,0 days 00:17:00
1708,CUST3,2023-05-18 13:24:43,2023-05-18 13:58:43,BSG_196,unsuccessful reservation,0 days 00:34:00
1709,CUST7,2023-05-18 17:35:22,2023-05-18 18:00:22,BSG_309,successful,0 days 00:25:00
1710,CUST7,2023-05-18 20:24:25,2023-05-18 20:45:25,BSG_128,unsuccessful reservation,0 days 00:21:00
1711,CUST3,2023-05-18 22:17:59,2023-05-18 22:40:59,BSG_58,successful,0 days 00:23:00
1712,CUST8,2023-05-18 02:22:20,2023-05-18 03:04:20,BSG_308,successful,0 days 00:42:00
1713,CUST4,2023-05-18 01:03:05,2023-05-18 01:38:05,BSG_29,successful,0 days 00:35:00
1714,CUST8,2023-05-18 03:21:54,2023-05-18 03:52:54,BSG_247,successful,0 days 00:31:00
1715,CUST1,2023-05-18 00:45:25,2023-05-18 01:21:25,BSG_23,unsuccessful reservation,0 days 00:36:00
1716,CUST10,2023-05-18 21:46:57,2023-05-18 22:25:57,BSG_265,successful,0 days 00:39:00
1717,CUST11,2023-05-18 22:17:26,2023-05-18 22:23:26,BSG_203,unsuccessful reservation,0 days 00:06:00
1718,CUST3,2023-05-18 04:58:34,2023-05-18 05:31:34,BSG_251,unsuccessful reservation,0 days 00:33:00
1719,CUST7,2023-05-18 13:10:26,2023-05-18 13:17:26,BSG_340,unsuccessful reservation,0 days 00:07:00
1720,CUST8,2023-05-18 15:30:55,2023-05-18 16:00:55,BSG_78,successful,0 days 00:30:00
1721,CUST4,2023-05-18 04:52:00,2023-05-18 04:57:00,BSG_133,successful,0 days 00:05:00
1722,CUST7,2023-05-18 11:15:28,2023-05-18 11:44:28,BSG_40,unsuccessful reservation,0 days 00:29:00
1723,CUST10,2023-05-18 15:38:30,2023-05-18 16:20:30,BSG_93,unsuccessful reservation,0 days 00:42:00
1724,CUST12,2023-05-18 15:08:51,2023-05-18 15:28:51,BSG_50,unsuccessful reservation,0 days 00:20:00
1725,CUST14,2023-05-18 21:58:11,2023-05-18 22:17:11,BSG_103,unsuccessful reservation,0 days 00:19:00
1726,CUST1,2023-05-18 03:19:51,2023-05-18 03:34:51,BSG_172,unsuccessful reservation,0 days 00:15:00
1727,CUST5,2023-05-18 08:40:07,2023-05-18 09:11:07,BSG_51,unsuccessful reservation,0 days 00:31:00
1728,CUST10,2023-05-18 23:04:55,2023-05-18 23:44:55,BSG_311,unsuccessful reservation,0 days 00:40:00
1729,CUST11,2023-05-18 03:58:57,2023-05-18 04:14:57,BSG_15,unsuccessful reservation,0 days 00:16:00
1730,CUST5,2023-05-18 09:48:08,2023-05-18 10:06:08,BSG_144,unsuccessful reservation,0 days 00:18:00
1731,CUST15,2023-05-18 04:54:53,2023-05-18 05:13:53,BSG_344,unsuccessful reservation,0 days 00:19:00
1732,CUST3,2023-05-18 06:34:22,2023-05-18 06:59:22,BSG_184,unsuccessful reservation,0 days 00:25:00
1733,CUST9,2023-05-18 10:01:39,2023-05-18 10:39:39,BSG_147,successful,0 days 00:38:00
1734,CUST2,2023-05-18 21:41:03,2023-05-18 21:56:03,BSG_199,unsuccessful reservation,0 days 00:15:00
1735,CUST10,2023-05-18 09:31:27,2023-05-18 09:58:27,BSG_199,unsuccessful reservation,0 days 00:27:00
1736,CUST14,2023-05-18 11:35:52,2023-05-18 12:07:52,BSG_36,successful,0 days 00:32:00
1737,CUST10,2023-05-18 06:17:06,2023-05-18 06:22:06,BSG_339,successful,0 days 00:05:00
1738,CUST13,2023-05-18 03:28:48,2023-05-18 03:35:48,BSG_65,successful,0 days 00:07:00
1739,CUST1,2023-05-18 03:16:25,2023-05-18 03:27:25,BSG_328,successful,0 days 00:11:00
1740,CUST6,2023-05-18 20:43:33,2023-05-18 20:55:33,BSG_88,successful,0 days 00:12:00
1741,CUST3,2023-05-18 20:56:39,2023-05-18 21:13:39,BSG_12,unsuccessful reservation,0 days 00:17:00
1742,CUST12,2023-05-18 03:16:43,2023-05-18 03:50:43,BSG_10,unsuccessful reservation,0 days 00:34:00
1743,CUST10,2023-05-18 19:20:11,2023-05-18 19:27:11,BSG_269,successful,0 days 00:07:00
1744,CUST4,2023-05-18 20:51:19,2023-05-18 21:14:19,BSG_181,unsuccessful reservation,0 days 00:23:00
1745,CUST7,2023-05-18 18:33:47,2023-05-18 18:51:47,BSG_14,unsuccessful reservation,0 days 00:18:00
1746,CUST13,2023-05-18 11:21:02,2023-05-18 11:51:02,BSG_111,successful,0 days 00:30:00
1747,CUST2,2023-05-18 20:56:59,2023-05-18 21:28:59,BSG_15,unsuccessful reservation,0 days 00:32:00
1748,CUST12,2023-05-18 03:31:38,2023-05-18 03:44:38,BSG_260,unsuccessful reservation,0 days 00:13:00
1749,CUST2,2023-05-18 07:46:19,2023-05-18 08:07:19,BSG_37,successful,0 days 00:21:00
1750,CUST14,2023-05-18 13:10:32,2023-05-18 13:45:32,BSG_186,unsuccessful reservation,0 days 00:35:00
1751,CUST11,2023-05-18 14:23:23,2023-05-18 14:43:23,BSG_266,successful,0 days 00:20:00
1752,CUST8,2023-05-18 12:03:11,2023-05-18 12:12:11,BSG_193,successful,0 days 00:09:00
1753,CUST14,2023-05-18 06:35:59,2023-05-18 07:01:59,BSG_175,unsuccessful reservation,0 days 00:26:00
1754,CUST11,2023-05-18 10:29:01,2023-05-18 10:42:01,BSG_315,unsuccessful reservation,0 days 00:13:00
1755,CUST8,2023-05-18 12:59:06,2023-05-18 13:15:06,BSG_44,unsuccessful reservation,0 days 00:16:00
1756,CUST16,2023-05-18 04:08:41,2023-05-18 04:37:41,BSG_301,unsuccessful reservation,0 days 00:29:00
1757,CUST11,2023-05-18 22:56:46,2023-05-18 23:05:46,BSG_200,successful,0 days 00:09:00
1758,CUST12,2023-05-18 23:32:41,2023-05-19 00:03:41,BSG_206,unsuccessful reservation,0 days 00:31:00
1759,CUST5,2023-05-18 08:28:52,2023-05-18 09:00:52,BSG_248,unsuccessful reservation,0 days 00:32:00
1760,CUST15,2023-05-18 09:07:48,2023-05-18 09:44:48,BSG_209,successful,0 days 00:37:00
1761,CUST3,2023-05-18 20:26:01,2023-05-18 21:09:01,BSG_194,successful,0 days 00:43:00
1762,CUST10,2023-05-18 19:22:30,2023-05-18 19:45:30,BSG_157,unsuccessful reservation,0 days 00:23:00
1763,CUST7,2023-05-18 07:26:22,2023-05-18 07:40:22,BSG_298,unsuccessful reservation,0 days 00:14:00
1764,CUST7,2023-05-18 03:11:23,2023-05-18 03:38:23,BSG_123,successful,0 days 00:27:00
1765,CUST9,2023-05-18 00:08:57,2023-05-18 00:45:57,BSG_335,successful,0 days 00:37:00
1766,CUST11,2023-05-18 04:24:56,2023-05-18 04:31:56,BSG_348,successful,0 days 00:07:00
1767,CUST14,2023-05-18 19:31:27,2023-05-18 20:11:27,BSG_330,unsuccessful reservation,0 days 00:40:00
1768,CUST5,2023-05-18 23:23:53,2023-05-18 23:29:53,BSG_196,successful,0 days 00:06:00
1769,CUST6,2023-05-18 09:33:42,2023-05-18 10:13:42,BSG_330,unsuccessful reservation,0 days 00:40:00
1770,CUST4,2023-05-18 20:22:58,2023-05-18 20:41:58,BSG_37,unsuccessful reservation,0 days 00:19:00
1771,CUST2,2023-05-18 16:44:46,2023-05-18 17:09:46,BSG_9,successful,0 days 00:25:00
1772,CUST1,2023-05-18 20:30:31,2023-05-18 20:41:31,BSG_89,successful,0 days 00:11:00
1773,CUST3,2023-05-18 01:52:43,2023-05-18 02:25:43,BSG_199,unsuccessful reservation,0 days 00:33:00
1774,CUST8,2023-05-18 18:01:37,2023-05-18 18:43:37,BSG_107,unsuccessful reservation,0 days 00:42:00
1775,CUST15,2023-05-18 03:45:21,2023-05-18 04:12:21,BSG_161,unsuccessful reservation,0 days 00:27:00
1776,CUST15,2023-05-18 07:48:42,2023-05-18 08:12:42,BSG_220,successful,0 days 00:24:00
1777,CUST4,2023-05-18 08:37:16,2023-05-18 08:46:16,BSG_339,unsuccessful reservation,0 days 00:09:00
1778,CUST16,2023-05-18 21:52:49,2023-05-18 21:57:49,BSG_142,unsuccessful reservation,0 days 00:05:00
1779,CUST15,2023-05-18 21:25:40,2023-05-18 21:32:40,BSG_61,unsuccessful reservation,0 days 00:07:00
1780,CUST5,2023-05-18 10:38:22,2023-05-18 11:18:22,BSG_12,unsuccessful reservation,0 days 00:40:00
1781,CUST12,2023-05-18 03:57:16,2023-05-18 04:41:16,BSG_92,successful,0 days 00:44:00
1782,CUST2,2023-05-18 01:15:27,2023-05-18 01:52:27,BSG_307,unsuccessful reservation,0 days 00:37:00
1783,CUST12,2023-05-18 00:06:54,2023-05-18 00:26:54,BSG_316,unsuccessful reservation,0 days 00:20:00
1784,CUST9,2023-05-18 14:30:08,2023-05-18 15:04:08,BSG_321,unsuccessful reservation,0 days 00:34:00
1785,CUST15,2023-05-18 04:18:00,2023-05-18 05:01:00,BSG_142,successful,0 days 00:43:00
1786,CUST4,2023-05-18 00:28:16,2023-05-18 00:49:16,BSG_100,successful,0 days 00:21:00
1787,CUST1,2023-05-18 16:10:26,2023-05-18 16:35:26,BSG_236,unsuccessful reservation,0 days 00:25:00
1788,CUST3,2023-05-18 16:08:20,2023-05-18 16:32:20,BSG_204,successful,0 days 00:24:00
1789,CUST14,2023-05-18 12:00:52,2023-05-18 12:37:52,BSG_151,unsuccessful reservation,0 days 00:37:00
1790,CUST15,2023-05-18 23:34:13,2023-05-19 00:10:13,BSG_199,successful,0 days 00:36:00
1791,CUST7,2023-05-18 07:22:18,2023-05-18 08:01:18,BSG_123,unsuccessful reservation,0 days 00:39:00
1792,CUST5,2023-05-18 10:12:38,2023-05-18 10:51:38,BSG_96,successful,0 days 00:39:00
1793,CUST3,2023-05-18 04:49:55,2023-05-18 05:13:55,BSG_277,successful,0 days 00:24:00
1794,CUST16,2023-05-18 05:33:54,2023-05-18 05:38:54,BSG_117,successful,0 days 00:05:00
1795,CUST12,2023-05-18 06:18:34,2023-05-18 06:42:34,BSG_109,successful,0 days 00:24:00
1796,CUST2,2023-05-18 15:12:20,2023-05-18 15:24:20,BSG_38,unsuccessful reservation,0 days 00:12:00
1797,CUST4,2023-05-18 16:33:27,2023-05-18 16:47:27,BSG_151,successful,0 days 00:14:00
1798,CUST3,2023-05-18 13:44:35,2023-05-18 14:19:35,BSG_256,unsuccessful reservation,0 days 00:35:00
