,Cust_ID,Event_CreatT,Event_ExpireT,Stat_ID,Status,t
1435,CUST18,2021-05-18 14:45:28,2021-05-18 15:09:28,BSG_CUST18,successful,0 days 00:24:00
1436,CUST30,2021-05-18 23:42:41,2021-05-18 23:56:41,BSG_CUST30,unsuccessful reservation,0 days 00:14:00
1437,CUST33,2021-05-17 16:53:53,2021-05-17 17:10:53,BSG_CUST33,unsuccessful reservation,0 days 00:17:00
1438,CUST17,2021-05-17 01:01:58,2021-05-17 01:08:58,BSG_CUST17,successful,0 days 00:07:00
1439,CUST25,2021-05-18 02:46:48,2021-05-18 02:52:48,BSG_CUST25,unsuccessful reservation,0 days 00:06:00
1440,CUST27,2021-05-17 19:48:51,2021-05-17 20:07:51,BSG_CUST27,successful,0 days 00:19:00
1441,CUST33,2021-05-16 14:41:44,2021-05-16 14:57:44,BSG_CUST33,successful,0 days 00:16:00
1442,CUST18,2021-05-16 10:44:06,2021-05-16 10:51:06,BSG_CUST18,successful,0 days 00:07:00
1443,CUST34,2021-05-16 13:15:18,2021-05-16 13:46:18,BSG_CUST34,successful,0 days 00:31:00
1444,CUST33,2021-05-18 03:40:30,2021-05-18 04:18:30,BSG_CUST33,unsuccessful reservation,0 days 00:38:00
1445,CUST21,2021-05-15 06:52:26,2021-05-15 07:09:26,BSG_CUST21,successful,0 days 00:17:00
1446,CUST32,2021-05-18 17:42:16,2021-05-18 18:02:16,BSG_CUST32,unsuccessful reservation,0 days 00:20:00
1447,CUST17,2021-05-17 03:02:53,2021-05-17 03:14:53,BSG_CUST17,unsuccessful reservation,0 days 00:12:00
1448,CUST22,2021-05-16 10:30:47,2021-05-16 10:41:47,BSG_CUST22,unsuccessful reservation,0 days 00:11:00
1449,CUST17,2021-05-15 14:41:23,2021-05-15 14:55:23,BSG_CUST17,unsuccessful reservation,0 days 00:14:00
1450,CUST32,2021-05-16 08:11:37,2021-05-16 08:17:37,BSG_CUST32,unsuccessful reservation,0 days 00:06:00
1451,CUST25,2021-05-16 06:31:25,2021-05-16 07:08:25,BSG_CUST25,unsuccessful reservation,0 days 00:37:00
1452,CUST20,2021-05-18 06:19:37,2021-05-18 06:52:37,BSG_CUST20,successful,0 days 00:33:00
1453,CUST27,2021-05-18 21:02:09,2021-05-18 21:20:09,BSG_CUST27,unsuccessful reservation,0 days 00:18:00
1454,CUST27,2021-05-16 04:00:14,2021-05-16 04:26:14,BSG_CUST27,successful,0 days 00:26:00
1455,CUST29,2021-05-18 08:04:10,2021-05-18 08:20:10,BSG_CUST29,unsuccessful reservation,0 days 00:16:00
1456,CUST32,2021-05-17 12:49:09,2021-05-17 12:55:09,BSG_CUST32,successful,0 days 00:06:00
1457,CUST28,2021-05-16 20:38:22,2021-05-16 20:46:22,BSG_CUST28,unsuccessful reservation,0 days 00:08:00
1458,CUST34,2021-05-15 20:19:51,2021-05-15 20:45:51,BSG_CUST34,unsuccessful reservation,0 days 00:26:00
1459,CUST27,2021-05-17 22:58:13,2021-05-17 23:17:13,BSG_CUST27,unsuccessful reservation,0 days 00:19:00
1460,CUST26,2021-05-18 13:48:57,2021-05-18 14:26:57,BSG_CUST26,unsuccessful reservation,0 days 00:38:00
1461,CUST21,2021-05-16 12:15:27,2021-05-16 12:32:27,BSG_CUST21,successful,0 days 00:17:00
1462,CUST18,2021-05-16 02:56:48,2021-05-16 03:17:48,BSG_CUST18,unsuccessful reservation,0 days 00:21:00
1463,CUST18,2021-05-18 04:34:00,2021-05-18 05:11:00,BSG_CUST18,unsuccessful reservation,0 days 00:37:00
1464,CUST28,2021-05-16 01:19:59,2021-05-16 01:56:59,BSG_CUST28,unsuccessful reservation,0 days 00:37:00
1465,CUST22,2021-05-15 08:12:54,2021-05-15 08:20:54,BSG_CUST22,unsuccessful reservation,0 days 00:08:00
1466,CUST16,2021-05-18 12:35:40,2021-05-18 13:07:40,BSG_CUST16,successful,0 days 00:32:00
1467,CUST26,2021-05-17 18:14:25,2021-05-17 18:43:25,BSG_CUST26,successful,0 days 00:29:00
1468,CUST21,2021-05-15 14:36:24,2021-05-15 14:47:24,BSG_CUST21,unsuccessful reservation,0 days 00:11:00
1469,CUST29,2021-05-18 11:46:45,2021-05-18 12:03:45,BSG_CUST29,unsuccessful reservation,0 days 00:17:00
1470,CUST25,2021-05-16 11:27:21,2021-05-16 11:56:21,BSG_CUST25,unsuccessful reservation,0 days 00:29:00
1471,CUST31,2021-05-17 09:28:34,2021-05-17 09:38:34,BSG_CUST31,successful,0 days 00:10:00
1472,CUST23,2021-05-15 15:07:00,2021-05-15 15:36:00,BSG_CUST23,successful,0 days 00:29:00
1473,CUST20,2021-05-17 13:39:14,2021-05-17 13:58:14,BSG_CUST20,successful,0 days 00:19:00
1474,CUST30,2021-05-15 16:20:13,2021-05-15 16:52:13,BSG_CUST30,unsuccessful reservation,0 days 00:32:00
1475,CUST22,2021-05-17 17:00:37,2021-05-17 17:37:37,BSG_CUST22,unsuccessful reservation,0 days 00:37:00
1476,CUST18,2021-05-18 21:48:27,2021-05-18 22:03:27,BSG_CUST18,successful,0 days 00:15:00
1477,CUST24,2021-05-17 22:16:30,2021-05-17 22:53:30,BSG_CUST24,successful,0 days 00:37:00
1478,CUST18,2021-05-17 11:04:25,2021-05-17 11:28:25,BSG_CUST18,unsuccessful reservation,0 days 00:24:00
1479,CUST20,2021-05-17 12:16:52,2021-05-17 12:48:52,BSG_CUST20,unsuccessful reservation,0 days 00:32:00
1480,CUST17,2021-05-15 12:05:08,2021-05-15 12:25:08,BSG_CUST17,successful,0 days 00:20:00
1481,CUST17,2021-05-16 20:24:32,2021-05-16 20:30:32,BSG_CUST17,successful,0 days 00:06:00
1482,CUST20,2021-05-18 06:58:41,2021-05-18 07:06:41,BSG_CUST20,unsuccessful reservation,0 days 00:08:00
1483,CUST23,2021-05-16 12:07:04,2021-05-16 12:21:04,BSG_CUST23,successful,0 days 00:14:00
1484,CUST29,2021-05-18 16:20:15,2021-05-18 16:53:15,BSG_CUST29,unsuccessful reservation,0 days 00:33:00
1485,CUST27,2021-05-15 10:25:14,2021-05-15 10:50:14,BSG_CUST27,unsuccessful reservation,0 days 00:25:00
1486,CUST16,2021-05-18 17:46:24,2021-05-18 18:12:24,BSG_CUST16,unsuccessful reservation,0 days 00:26:00
1487,CUST32,2021-05-15 04:32:39,2021-05-15 05:10:39,BSG_CUST32,unsuccessful reservation,0 days 00:38:00
1488,CUST29,2021-05-16 04:19:10,2021-05-16 04:53:10,BSG_CUST29,unsuccessful reservation,0 days 00:34:00
1489,CUST17,2021-05-15 23:28:38,2021-05-16 00:02:38,BSG_CUST17,successful,0 days 00:34:00
1490,CUST30,2021-05-16 01:32:10,2021-05-16 01:44:10,BSG_CUST30,unsuccessful reservation,0 days 00:12:00
1491,CUST22,2021-05-15 08:03:19,2021-05-15 08:38:19,BSG_CUST22,unsuccessful reservation,0 days 00:35:00
1492,CUST34,2021-05-16 13:35:38,2021-05-16 13:50:38,BSG_CUST34,unsuccessful reservation,0 days 00:15:00
1493,CUST23,2021-05-15 11:51:05,2021-05-15 12:15:05,BSG_CUST23,unsuccessful reservation,0 days 00:24:00
1494,CUST25,2021-05-15 21:40:52,2021-05-15 22:13:52,BSG_CUST25,successful,0 days 00:33:00
1495,CUST33,2021-05-16 07:53:36,2021-05-16 08:32:36,BSG_CUST33,successful,0 days 00:39:00
1496,CUST16,2021-05-15 01:06:01,2021-05-15 01:22:01,BSG_CUST16,successful,0 days 00:16:00
1497,CUST31,2021-05-15 13:03:21,2021-05-15 13:27:21,BSG_CUST31,successful,0 days 00:24:00
1498,CUST30,2021-05-15 04:24:32,2021-05-15 04:42:32,BSG_CUST30,unsuccessful reservation,0 days 00:18:00
1499,CUST27,2021-05-18 22:21:56,2021-05-18 22:43:56,BSG_CUST27,unsuccessful reservation,0 days 00:22:00
1500,CUST30,2021-05-16 18:59:37,2021-05-16 19:34:37,BSG_CUST30,unsuccessful reservation,0 days 00:35:00
1501,CUST17,2021-05-17 23:19:36,2021-05-17 23:53:36,BSG_CUST17,unsuccessful reservation,0 days 00:34:00
1502,CUST18,2021-05-16 07:16:32,2021-05-16 07:52:32,BSG_CUST18,unsuccessful reservation,0 days 00:36:00
1503,CUST25,2021-05-16 20:50:04,2021-05-16 21:24:04,BSG_CUST25,unsuccessful reservation,0 days 00:34:00
1504,CUST24,2021-05-18 15:31:18,2021-05-18 15:41:18,BSG_CUST24,successful,0 days 00:10:00
1505,CUST23,2021-05-18 19:11:05,2021-05-18 19:45:05,BSG_CUST23,unsuccessful reservation,0 days 00:34:00
1506,CUST26,2021-05-17 00:07:59,2021-05-17 00:43:59,BSG_CUST26,unsuccessful reservation,0 days 00:36:00
1507,CUST28,2021-05-16 18:07:44,2021-05-16 18:38:44,BSG_CUST28,unsuccessful reservation,0 days 00:31:00
1508,CUST30,2021-05-17 16:55:26,2021-05-17 17:05:26,BSG_CUST30,successful,0 days 00:10:00
1509,CUST19,2021-05-16 04:27:09,2021-05-16 04:33:09,BSG_CUST19,successful,0 days 00:06:00
1510,CUST27,2021-05-15 00:02:19,2021-05-15 00:27:19,BSG_CUST27,unsuccessful reservation,0 days 00:25:00
1511,CUST23,2021-05-16 15:49:51,2021-05-16 15:54:51,BSG_CUST23,unsuccessful reservation,0 days 00:05:00
1512,CUST33,2021-05-15 06:38:34,2021-05-15 07:15:34,BSG_CUST33,unsuccessful reservation,0 days 00:37:00
1513,CUST23,2021-05-16 09:17:21,2021-05-16 09:35:21,BSG_CUST23,successful,0 days 00:18:00
1514,CUST28,2021-05-17 14:55:37,2021-05-17 15:21:37,BSG_CUST28,unsuccessful reservation,0 days 00:26:00
1515,CUST17,2021-05-18 15:28:37,2021-05-18 16:01:37,BSG_CUST17,unsuccessful reservation,0 days 00:33:00
1516,CUST18,2021-05-15 18:13:45,2021-05-15 18:43:45,BSG_CUST18,unsuccessful reservation,0 days 00:30:00
1517,CUST22,2021-05-16 15:41:08,2021-05-16 15:55:08,BSG_CUST22,unsuccessful reservation,0 days 00:14:00
1518,CUST19,2021-05-15 01:21:06,2021-05-15 01:29:06,BSG_CUST19,successful,0 days 00:08:00
1519,CUST31,2021-05-16 09:20:29,2021-05-16 09:59:29,BSG_CUST31,unsuccessful reservation,0 days 00:39:00
1520,CUST20,2021-05-18 20:07:43,2021-05-18 20:15:43,BSG_CUST20,successful,0 days 00:08:00
1521,CUST33,2021-05-18 00:47:19,2021-05-18 01:18:19,BSG_CUST33,unsuccessful reservation,0 days 00:31:00
1522,CUST25,2021-05-16 11:58:34,2021-05-16 12:28:34,BSG_CUST25,unsuccessful reservation,0 days 00:30:00
1523,CUST34,2021-05-16 11:54:47,2021-05-16 12:32:47,BSG_CUST34,successful,0 days 00:38:00
1524,CUST21,2021-05-17 22:30:23,2021-05-17 23:07:23,BSG_CUST21,unsuccessful reservation,0 days 00:37:00
1525,CUST17,2021-05-17 20:49:53,2021-05-17 21:01:53,BSG_CUST17,successful,0 days 00:12:00
1526,CUST31,2021-05-16 06:11:45,2021-05-16 06:48:45,BSG_CUST31,unsuccessful reservation,0 days 00:37:00
1527,CUST25,2021-05-16 11:11:36,2021-05-16 11:33:36,BSG_CUST25,unsuccessful reservation,0 days 00:22:00
1528,CUST16,2021-05-16 17:00:09,2021-05-16 17:06:09,BSG_CUST16,successful,0 days 00:06:00
1529,CUST33,2021-05-15 18:55:12,2021-05-15 19:07:12,BSG_CUST33,unsuccessful reservation,0 days 00:12:00
1530,CUST31,2021-05-16 18:29:15,2021-05-16 19:02:15,BSG_CUST31,successful,0 days 00:33:00
1531,CUST23,2021-05-17 11:01:42,2021-05-17 11:13:42,BSG_CUST23,successful,0 days 00:12:00
1532,CUST22,2021-05-18 22:25:59,2021-05-18 23:01:59,BSG_CUST22,successful,0 days 00:36:00
1533,CUST21,2021-05-18 17:55:33,2021-05-18 18:06:33,BSG_CUST21,unsuccessful reservation,0 days 00:11:00
1534,CUST22,2021-05-18 20:31:11,2021-05-18 20:46:11,BSG_CUST22,unsuccessful reservation,0 days 00:15:00
1535,CUST21,2021-05-17 07:36:19,2021-05-17 07:42:19,BSG_CUST21,successful,0 days 00:06:00
1536,CUST19,2021-05-18 16:36:56,2021-05-18 16:53:56,BSG_CUST19,successful,0 days 00:17:00
1537,CUST22,2021-05-16 18:14:53,2021-05-16 18:22:53,BSG_CUST22,unsuccessful reservation,0 days 00:08:00
1538,CUST19,2021-05-15 21:43:14,2021-05-15 22:06:14,BSG_CUST19,unsuccessful reservation,0 days 00:23:00
1539,CUST31,2021-05-16 09:57:54,2021-05-16 10:14:54,BSG_CUST31,unsuccessful reservation,0 days 00:17:00
1540,CUST25,2021-05-16 01:06:01,2021-05-16 01:32:01,BSG_CUST25,unsuccessful reservation,0 days 00:26:00
1541,CUST34,2021-05-17 14:26:36,2021-05-17 14:46:36,BSG_CUST34,successful,0 days 00:20:00
1542,CUST22,2021-05-16 08:03:55,2021-05-16 08:27:55,BSG_CUST22,unsuccessful reservation,0 days 00:24:00
1543,CUST20,2021-05-18 22:38:24,2021-05-18 23:12:24,BSG_CUST20,unsuccessful reservation,0 days 00:34:00
1544,CUST22,2021-05-17 07:39:12,2021-05-17 07:44:12,BSG_CUST22,unsuccessful reservation,0 days 00:05:00
1545,CUST33,2021-05-15 16:57:23,2021-05-15 17:28:23,BSG_CUST33,unsuccessful reservation,0 days 00:31:00
1546,CUST33,2021-05-17 23:53:01,2021-05-18 00:03:01,BSG_CUST33,successful,0 days 00:10:00
1547,CUST28,2021-05-16 05:33:51,2021-05-16 06:02:51,BSG_CUST28,successful,0 days 00:29:00
1548,CUST18,2021-05-16 22:52:01,2021-05-16 23:01:01,BSG_CUST18,unsuccessful reservation,0 days 00:09:00
1549,CUST28,2021-05-15 22:58:43,2021-05-15 23:18:43,BSG_CUST28,unsuccessful reservation,0 days 00:20:00
1550,CUST30,2021-05-18 13:49:47,2021-05-18 14:08:47,BSG_CUST30,unsuccessful reservation,0 days 00:19:00
1551,CUST32,2021-05-17 09:11:40,2021-05-17 09:45:40,BSG_CUST32,successful,0 days 00:34:00
1552,CUST24,2021-05-18 00:25:08,2021-05-18 01:03:08,BSG_CUST24,successful,0 days 00:38:00
1553,CUST31,2021-05-16 05:54:28,2021-05-16 06:02:28,BSG_CUST31,successful,0 days 00:08:00
1554,CUST16,2021-05-17 22:13:39,2021-05-17 22:24:39,BSG_CUST16,successful,0 days 00:11:00
1555,CUST23,2021-05-17 10:55:08,2021-05-17 11:25:08,BSG_CUST23,unsuccessful reservation,0 days 00:30:00
1556,CUST29,2021-05-15 20:50:16,2021-05-15 21:16:16,BSG_CUST29,unsuccessful reservation,0 days 00:26:00
1557,CUST25,2021-05-16 16:29:30,2021-05-16 16:36:30,BSG_CUST25,unsuccessful reservation,0 days 00:07:00
1558,CUST19,2021-05-15 00:56:33,2021-05-15 01:28:33,BSG_CUST19,unsuccessful reservation,0 days 00:32:00
1559,CUST32,2021-05-18 16:41:28,2021-05-18 16:49:28,BSG_CUST32,unsuccessful reservation,0 days 00:08:00
1560,CUST20,2021-05-17 02:55:12,2021-05-17 03:10:12,BSG_CUST20,unsuccessful reservation,0 days 00:15:00
1561,CUST27,2021-05-18 16:55:48,2021-05-18 17:27:48,BSG_CUST27,successful,0 days 00:32:00
1562,CUST17,2021-05-16 06:08:34,2021-05-16 06:33:34,BSG_CUST17,successful,0 days 00:25:00
1563,CUST29,2021-05-16 20:24:37,2021-05-16 20:34:37,BSG_CUST29,successful,0 days 00:10:00
1564,CUST18,2021-05-15 10:23:38,2021-05-15 10:41:38,BSG_CUST18,successful,0 days 00:18:00
1565,CUST28,2021-05-16 04:58:45,2021-05-16 05:07:45,BSG_CUST28,unsuccessful reservation,0 days 00:09:00
1566,CUST22,2021-05-16 19:07:59,2021-05-16 19:17:59,BSG_CUST22,successful,0 days 00:10:00
1567,CUST27,2021-05-18 05:51:01,2021-05-18 06:11:01,BSG_CUST27,successful,0 days 00:20:00
1568,CUST16,2021-05-17 01:49:32,2021-05-17 02:28:32,BSG_CUST16,unsuccessful reservation,0 days 00:39:00
1569,CUST28,2021-05-15 08:59:19,2021-05-15 09:23:19,BSG_CUST28,successful,0 days 00:24:00
1570,CUST25,2021-05-16 16:47:59,2021-05-16 17:00:59,BSG_CUST25,unsuccessful reservation,0 days 00:13:00
1571,CUST16,2021-05-17 17:00:49,2021-05-17 17:39:49,BSG_CUST16,unsuccessful reservation,0 days 00:39:00
1572,CUST33,2021-05-18 17:52:46,2021-05-18 18:08:46,BSG_CUST33,unsuccessful reservation,0 days 00:16:00
1573,CUST34,2021-05-15 10:33:07,2021-05-15 11:07:07,BSG_CUST34,unsuccessful reservation,0 days 00:34:00
1574,CUST32,2021-05-18 01:09:00,2021-05-18 01:26:00,BSG_CUST32,unsuccessful reservation,0 days 00:17:00
1575,CUST31,2021-05-15 17:36:14,2021-05-15 17:46:14,BSG_CUST31,successful,0 days 00:10:00
1576,CUST25,2021-05-16 04:12:44,2021-05-16 04:32:44,BSG_CUST25,unsuccessful reservation,0 days 00:20:00
1577,CUST30,2021-05-16 07:30:21,2021-05-16 07:53:21,BSG_CUST30,successful,0 days 00:23:00
1578,CUST27,2021-05-16 23:42:10,2021-05-16 23:56:10,BSG_CUST27,successful,0 days 00:14:00
1579,CUST21,2021-05-18 19:46:57,2021-05-18 19:51:57,BSG_CUST21,successful,0 days 00:05:00
1580,CUST20,2021-05-15 21:20:31,2021-05-15 21:38:31,BSG_CUST20,successful,0 days 00:18:00
1581,CUST23,2021-05-18 19:54:23,2021-05-18 20:24:23,BSG_CUST23,unsuccessful reservation,0 days 00:30:00
1582,CUST16,2021-05-17 11:10:29,2021-05-17 11:26:29,BSG_CUST16,unsuccessful reservation,0 days 00:16:00
1583,CUST18,2021-05-16 23:01:38,2021-05-16 23:30:38,BSG_CUST18,unsuccessful reservation,0 days 00:29:00
1584,CUST29,2021-05-17 10:33:55,2021-05-17 10:47:55,BSG_CUST29,successful,0 days 00:14:00
1585,CUST34,2021-05-17 00:32:50,2021-05-17 00:56:50,BSG_CUST34,unsuccessful reservation,0 days 00:24:00
1586,CUST30,2021-05-16 04:37:32,2021-05-16 05:03:32,BSG_CUST30,successful,0 days 00:26:00
1587,CUST32,2021-05-17 03:23:17,2021-05-17 03:42:17,BSG_CUST32,successful,0 days 00:19:00
1588,CUST18,2021-05-17 00:07:01,2021-05-17 00:32:01,BSG_CUST18,successful,0 days 00:25:00
1589,CUST24,2021-05-18 05:46:46,2021-05-18 06:07:46,BSG_CUST24,successful,0 days 00:21:00
1590,CUST24,2021-05-17 03:10:39,2021-05-17 03:46:39,BSG_CUST24,successful,0 days 00:36:00
1591,CUST33,2021-05-16 05:28:05,2021-05-16 06:01:05,BSG_CUST33,unsuccessful reservation,0 days 00:33:00
1592,CUST18,2021-05-18 23:13:22,2021-05-18 23:44:22,BSG_CUST18,unsuccessful reservation,0 days 00:31:00
1593,CUST17,2021-05-18 12:23:50,2021-05-18 12:42:50,BSG_CUST17,unsuccessful reservation,0 days 00:19:00
1594,CUST30,2021-05-16 20:34:58,2021-05-16 20:53:58,BSG_CUST30,successful,0 days 00:19:00
1595,CUST21,2021-05-18 10:56:21,2021-05-18 11:17:21,BSG_CUST21,successful,0 days 00:21:00
1596,CUST25,2021-05-16 15:17:54,2021-05-16 15:32:54,BSG_CUST25,unsuccessful reservation,0 days 00:15:00
1597,CUST24,2021-05-18 17:46:58,2021-05-18 18:04:58,BSG_CUST24,successful,0 days 00:18:00
1598,CUST21,2021-05-15 07:58:14,2021-05-15 08:10:14,BSG_CUST21,unsuccessful reservation,0 days 00:12:00
1599,CUST23,2021-05-18 13:34:23,2021-05-18 13:53:23,BSG_CUST23,unsuccessful reservation,0 days 00:19:00
1600,CUST32,2021-05-15 03:55:03,2021-05-15 04:05:03,BSG_CUST32,unsuccessful reservation,0 days 00:10:00
1601,CUST33,2021-05-16 13:00:49,2021-05-16 13:29:49,BSG_CUST33,successful,0 days 00:29:00
1602,CUST23,2021-05-15 13:47:06,2021-05-15 14:04:06,BSG_CUST23,unsuccessful reservation,0 days 00:17:00
1603,CUST17,2021-05-15 00:43:57,2021-05-15 01:06:57,BSG_CUST17,unsuccessful reservation,0 days 00:23:00
1604,CUST26,2021-05-18 15:27:47,2021-05-18 15:57:47,BSG_CUST26,unsuccessful reservation,0 days 00:30:00
1605,CUST27,2021-05-15 18:06:05,2021-05-15 18:41:05,BSG_CUST27,successful,0 days 00:35:00
1606,CUST21,2021-05-18 01:16:17,2021-05-18 01:41:17,BSG_CUST21,successful,0 days 00:25:00
1607,CUST32,2021-05-17 15:47:15,2021-05-17 16:11:15,BSG_CUST32,unsuccessful reservation,0 days 00:24:00
1608,CUST24,2021-05-15 18:33:53,2021-05-15 18:41:53,BSG_CUST24,successful,0 days 00:08:00
1609,CUST29,2021-05-18 06:00:32,2021-05-18 06:38:32,BSG_CUST29,successful,0 days 00:38:00
1610,CUST31,2021-05-15 12:08:34,2021-05-15 12:23:34,BSG_CUST31,successful,0 days 00:15:00
1611,CUST20,2021-05-16 11:42:57,2021-05-16 12:06:57,BSG_CUST20,successful,0 days 00:24:00
1612,CUST33,2021-05-18 09:21:01,2021-05-18 09:26:01,BSG_CUST33,unsuccessful reservation,0 days 00:05:00
1613,CUST22,2021-05-16 06:12:13,2021-05-16 06:20:13,BSG_CUST22,successful,0 days 00:08:00
1614,CUST29,2021-05-16 01:25:00,2021-05-16 01:37:00,BSG_CUST29,unsuccessful reservation,0 days 00:12:00
1615,CUST22,2021-05-18 04:03:31,2021-05-18 04:32:31,BSG_CUST22,successful,0 days 00:29:00
1616,CUST18,2021-05-16 13:39:21,2021-05-16 13:52:21,BSG_CUST18,unsuccessful reservation,0 days 00:13:00
1617,CUST21,2021-05-17 00:11:03,2021-05-17 00:40:03,BSG_CUST21,successful,0 days 00:29:00
1618,CUST27,2021-05-17 04:25:56,2021-05-17 04:52:56,BSG_CUST27,unsuccessful reservation,0 days 00:27:00
1619,CUST22,2021-05-18 20:11:06,2021-05-18 20:43:06,BSG_CUST22,unsuccessful reservation,0 days 00:32:00
1620,CUST30,2021-05-16 17:09:18,2021-05-16 17:26:18,BSG_CUST30,successful,0 days 00:17:00
1621,CUST26,2021-05-18 21:41:53,2021-05-18 22:06:53,BSG_CUST26,successful,0 days 00:25:00
1622,CUST21,2021-05-18 01:40:15,2021-05-18 01:52:15,BSG_CUST21,successful,0 days 00:12:00
1623,CUST22,2021-05-16 15:13:52,2021-05-16 15:45:52,BSG_CUST22,unsuccessful reservation,0 days 00:32:00
1624,CUST31,2021-05-16 00:08:44,2021-05-16 00:44:44,BSG_CUST31,successful,0 days 00:36:00
1625,CUST18,2021-05-15 04:12:51,2021-05-15 04:47:51,BSG_CUST18,successful,0 days 00:35:00
1626,CUST20,2021-05-17 00:01:04,2021-05-17 00:34:04,BSG_CUST20,successful,0 days 00:33:00
1627,CUST34,2021-05-18 06:09:18,2021-05-18 06:43:18,BSG_CUST34,successful,0 days 00:34:00
1628,CUST22,2021-05-15 18:35:44,2021-05-15 18:57:44,BSG_CUST22,successful,0 days 00:22:00
1629,CUST34,2021-05-17 11:04:23,2021-05-17 11:35:23,BSG_CUST34,unsuccessful reservation,0 days 00:31:00
1630,CUST32,2021-05-16 05:26:51,2021-05-16 05:55:51,BSG_CUST32,successful,0 days 00:29:00
1631,CUST32,2021-05-17 13:06:59,2021-05-17 13:41:59,BSG_CUST32,successful,0 days 00:35:00
1632,CUST19,2021-05-17 22:59:16,2021-05-17 23:23:16,BSG_CUST19,successful,0 days 00:24:00
1633,CUST16,2021-05-16 05:14:11,2021-05-16 05:45:11,BSG_CUST16,unsuccessful reservation,0 days 00:31:00
1634,CUST27,2021-05-16 12:07:41,2021-05-16 12:33:41,BSG_CUST27,unsuccessful reservation,0 days 00:26:00
1635,CUST21,2021-05-16 04:00:43,2021-05-16 04:11:43,BSG_CUST21,unsuccessful reservation,0 days 00:11:00
1636,CUST23,2021-05-17 04:27:57,2021-05-17 04:33:57,BSG_CUST23,unsuccessful reservation,0 days 00:06:00
1637,CUST18,2021-05-15 18:56:04,2021-05-15 19:35:04,BSG_CUST18,unsuccessful reservation,0 days 00:39:00
1638,CUST21,2021-05-18 03:10:15,2021-05-18 03:21:15,BSG_CUST21,unsuccessful reservation,0 days 00:11:00
1639,CUST32,2021-05-18 17:35:47,2021-05-18 18:00:47,BSG_CUST32,unsuccessful reservation,0 days 00:25:00
1640,CUST29,2021-05-18 09:57:23,2021-05-18 10:14:23,BSG_CUST29,successful,0 days 00:17:00
1641,CUST18,2021-05-17 04:24:43,2021-05-17 04:53:43,BSG_CUST18,successful,0 days 00:29:00
1642,CUST24,2021-05-18 14:53:37,2021-05-18 15:31:37,BSG_CUST24,successful,0 days 00:38:00
1643,CUST34,2021-05-18 23:52:11,2021-05-19 00:13:11,BSG_CUST34,unsuccessful reservation,0 days 00:21:00
1644,CUST26,2021-05-15 17:37:07,2021-05-15 17:57:07,BSG_CUST26,unsuccessful reservation,0 days 00:20:00
1645,CUST28,2021-05-18 16:07:41,2021-05-18 16:33:41,BSG_CUST28,unsuccessful reservation,0 days 00:26:00
1646,CUST20,2021-05-17 19:30:47,2021-05-17 19:41:47,BSG_CUST20,successful,0 days 00:11:00
1647,CUST26,2021-05-15 11:58:38,2021-05-15 12:36:38,BSG_CUST26,successful,0 days 00:38:00
1648,CUST28,2021-05-15 22:13:56,2021-05-15 22:47:56,BSG_CUST28,successful,0 days 00:34:00
1649,CUST22,2021-05-17 00:58:56,2021-05-17 01:32:56,BSG_CUST22,unsuccessful reservation,0 days 00:34:00
1650,CUST24,2021-05-18 13:14:45,2021-05-18 13:51:45,BSG_CUST24,successful,0 days 00:37:00
1651,CUST18,2021-05-15 07:16:19,2021-05-15 07:22:19,BSG_CUST18,successful,0 days 00:06:00
1652,CUST19,2021-05-18 20:17:54,2021-05-18 20:23:54,BSG_CUST19,unsuccessful reservation,0 days 00:06:00
1653,CUST18,2021-05-18 02:34:02,2021-05-18 02:51:02,BSG_CUST18,successful,0 days 00:17:00
1654,CUST28,2021-05-17 05:44:04,2021-05-17 05:57:04,BSG_CUST28,successful,0 days 00:13:00
1655,CUST26,2021-05-18 07:21:42,2021-05-18 07:47:42,BSG_CUST26,successful,0 days 00:26:00
1656,CUST22,2021-05-18 23:05:55,2021-05-18 23:35:55,BSG_CUST22,unsuccessful reservation,0 days 00:30:00
1657,CUST27,2021-05-18 03:06:58,2021-05-18 03:14:58,BSG_CUST27,unsuccessful reservation,0 days 00:08:00
1658,CUST33,2021-05-15 05:23:17,2021-05-15 05:50:17,BSG_CUST33,unsuccessful reservation,0 days 00:27:00
1659,CUST26,2021-05-16 07:05:25,2021-05-16 07:43:25,BSG_CUST26,unsuccessful reservation,0 days 00:38:00
1660,CUST31,2021-05-16 17:47:10,2021-05-16 18:20:10,BSG_CUST31,unsuccessful reservation,0 days 00:33:00
1661,CUST18,2021-05-18 23:33:52,2021-05-18 23:53:52,BSG_CUST18,unsuccessful reservation,0 days 00:20:00
1662,CUST29,2021-05-18 17:36:52,2021-05-18 17:42:52,BSG_CUST29,successful,0 days 00:06:00
1663,CUST20,2021-05-17 19:33:56,2021-05-17 19:54:56,BSG_CUST20,successful,0 days 00:21:00
1664,CUST18,2021-05-16 00:51:32,2021-05-16 01:18:32,BSG_CUST18,successful,0 days 00:27:00
1665,CUST21,2021-05-17 08:42:57,2021-05-17 09:02:57,BSG_CUST21,successful,0 days 00:20:00
1666,CUST32,2021-05-15 16:08:01,2021-05-15 16:46:01,BSG_CUST32,unsuccessful reservation,0 days 00:38:00
1667,CUST33,2021-05-18 15:07:52,2021-05-18 15:36:52,BSG_CUST33,successful,0 days 00:29:00
